UPCMasterId	UPC	GTINNumber	UPCName	GTINName	SAPHierId	DefaultHierId	BU	PepsiBrand	SubBU	BrandSource	IsPepsiProduct	IsPepsiProductOld	IRIUPC	IRI_UPCName	IRI_Category	IRI_SubCategory	OLD_IRI_Category	OLD_IRI_SubCategory	ASIN	ASIN_Name	PlanningBrandName	PlanningBrandSAPId	BrandCategory	SAPSegmentName	ParentCompany	ParentCompanyName	ParentCompanyOld	Proc_UPCName	Proc_UPCName1	Proc_UPCName2	IsUPCFuzzy	IsUPCFuzzyOld	IsUPCFuzzyNew	ECom_Category	LineExtension	TradeMark	Manufacturer	IsUPCNew	Source	IsSaturatedFatCompliant	IsSodiumCompliant	KCal	SaturatedFatInGrams	SodiumInMg	CustomCategory	CustomProductGroup	InnovationClass	InnovationSubClass	GTINMasterId	IRICategoryId	CustomUSFLNASaltySnacksSize	CustomUSCount	CustomUSSizePerUnitOz	IsMdmFuzzy	IsSapFuzzy	CLASS_NM	SIZE_DSC	WMT_ItemID	COPA_PLNG_BRND_VAL	COPA_PLNG_BRND_NM	LastUpdatedUserId	Brd_Source	MDM_GTINNumber	MDM_GTINName	Created	NAN_Category	FiananceSubBU	FinanceBrand	FinanceSubBrand	ExcludeFlag	BrandMasterId	Hrzn_Pkg_Grp_Desc	Config_Qty	Harmonized_SubCategory	Level2_Harmonized_SubCategory	Level1_Harmonized_SubCategory
-9	Filler	Filler	GATORADE SUB BU Total	TROPICANA SUB BU Total	NULL	NULL	Beverages	Gatorade	Gatorade	Corporate	0	0	0052000131511	GATORADE G2 PERFORM RASPBERRY MELON THIRST QUENCHER PLASTIC BOTTLE 1 CT 32 OZ 	SPORTS DRINKS	SPORTS DRINKS	Unassigned	Unassigned	NULL	NULL	NULL	NULL	NULL	NULL	PEPSICO INC	NULL	UnAssigned	GATORADE SUB BU Total	GATORADE SUB BU Total	GATORADE SUB BU Total	1	1	0	Other	G2	TOTAL GATORADE SD	PEPSICO	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	23834	62536	N/A	1 CT	32.0	1	0	NULL	NULL	NULL	NULL	TOSTITOS	Admin0424	Corporate	NULL	NULL	2016-02-17 20:48:00.087	NULL	NAN	Gatorade	GTQ Liquid	0	2	NULL	NULL	NULL	NULL	NULL
-8	Filler	Filler	TROPICANA SUB BU Total	TROPICANA SUB BU Total	NULL	NULL	Beverages	Tropicana	Tropicana	Corporate	1	0	0048500001011	TROPICANA PURE PREMIUM ORANGE JUICE NO PULP PASTEURIZED PURE CARTON ORIGINAL 1 CT 16 OZ - 0048500001011	TOTAL JUICE & DRINKS	OJ/OJ SPECIALTY BLENDS	Unassigned	Unassigned	NULL	NULL	NULL	NULL	NULL	NULL	QTG	Pepsico Inc	UnAssigned	TROPICANA SUB BU Total	TROPICANA SUB BU Total	TROPICANA SUB BU Total	1	1	0	Other	TROP PURE PREMIUM	TROPICANA PURE PREMIUM	QTG	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	23834	56949	NULL	NULL	NULL	1	0	NULL	NULL	NULL	NULL	TOSTITOS	Admin0205	Corporate	NULL	NULL	2016-02-17 20:48:00.087	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	59	NULL	NULL	NULL	NULL	NULL
-7	Filler	Filler	NEB SUB BU Total	TROPICANA SUB BU Total	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	NULL	NULL	NULL	NULL	NULL	NULL	UnAssigned	NULL	UnAssigned	NEB SUB BU Total	NEB SUB BU Total	NEB SUB BU Total	1	1	1	Other	NULL	NULL	UnAssigned	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	23834	-1	NULL	NULL	NULL	1	0	NULL	NULL	NULL	NULL	TOSTITOS	NMIRIFuzzy	<UnAssigned>	NULL	NULL	2016-02-17 20:48:00.087	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	NULL	NULL	NULL
-6	Filler	Filler	QUAKER SUB BU Total	TROPICANA SUB BU Total	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	1	0	Unassigned	Unassigned	Unassigned	Unassigned	WHOLESOME SNACKS EX LITE SNACKS	SNACK BARS	NULL	NULL	NULL	NULL	NULL	NULL	UnAssigned	NULL	KELLOGG CO	QUAKER SUB BU Total	QUAKER SUB BU Total	QUAKER SUB BU Total	1	1	0	Other	NULL	NULL	UnAssigned	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	23834	-1	NULL	NULL	NULL	1	0	NULL	NULL	NULL	NULL	TOSTITOS	AdminMtch1204	<UnAssigned>	NULL	NULL	2016-02-17 20:48:00.087	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	NULL	NULL	NULL
-5	Filler	Filler	FLNA SUB BU Total	TROPICANA SUB BU Total	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	NULL	NULL	NULL	NULL	NULL	NULL	UnAssigned	NULL	UnAssigned	FLNA SUB BU Total	FLNA SUB BU Total	FLNA SUB BU Total	1	1	1	Other	NULL	NULL	UnAssigned	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	23834	-1	NULL	NULL	NULL	1	0	NULL	NULL	NULL	NULL	TOSTITOS	NMIRIFuzzy	<UnAssigned>	NULL	NULL	2016-02-17 20:48:00.087	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	NULL	NULL	NULL
-4	Filler	Filler	PBC SUB BU Total	TROPICANA SUB BU Total	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	NULL	NULL	NULL	NULL	NULL	NULL	UnAssigned	NULL	UnAssigned	PBC SUB BU Total	PBC SUB BU Total	PBC SUB BU Total	1	1	1	Other	NULL	NULL	UnAssigned	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	23834	-1	NULL	NULL	NULL	1	0	NULL	NULL	NULL	NULL	TOSTITOS	NMIRIFuzzy	<UnAssigned>	NULL	NULL	2016-02-17 20:48:00.087	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	NULL	NULL	NULL
-3	Filler	Filler	Quaker BU Total	TROPICANA SUB BU Total	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	1	1	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	NULL	NULL	NULL	NULL	NULL	NULL	UnAssigned	Pepsico Inc	UnAssigned	Quaker BU Total	Quaker BU Total	Quaker BU Total	1	1	1	Other	NULL	NULL	UnAssigned	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	23834	-1	NULL	NULL	NULL	1	0	NULL	NULL	NULL	NULL	TOSTITOS	NMIRIFuzzy	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	NULL	NULL	NULL
-2	Filler	Filler	FLNA BU Total	TROPICANA SUB BU Total	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	1	1	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	NULL	NULL	NULL	NULL	NULL	NULL	UnAssigned	Pepsico Inc	UnAssigned	FLNA BU Total	FLNA BU Total	FLNA BU Total	1	1	1	Other	NULL	NULL	UnAssigned	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	23834	-1	NULL	NULL	NULL	1	0	NULL	NULL	NULL	NULL	TOSTITOS	NMIRIFuzzy	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	NULL	NULL	NULL
3	4000046411	NULL	3Musketeer Funsize 6P	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	4000046411	3 MUSKTR FUN SIZE 2.93 OZ	CHOCOLATE CANDY	TOTAL CHOCOLATE CANDY	PEPSICO REVIEWS CATEGORIES US	TOTAL CHOCOLATE CANDY	NULL	NULL	NULL	NULL	NULL	NULL	MARS INC	Mars Incorporate D	MARS INC	3 MUSKTR FUN SIZE 2.93 OZ	3Musketeer Funsize 6P	3Musketeer Funsize 6P	0	0	1	Other	NULL	NULL	M & M-MARS	0	ShiptShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	741510	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	EXT: NON-PEP CATEGORIES	Extended Macrosnacks	TOTAL MACROSNACKS
6	4138761215	NULL	4C Bread Crumbs Plain 15 OZ CAN	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	NULL	NULL	NULL	NULL	NULL	NULL	UnAssigned	NULL	UnAssigned	4C Bread Crumbs Plain 15 OZ CAN	4C Bread Crumbs Plain 15 OZ CAN	4C Bread Crumbs Plain 15 OZ CAN	1	1	1	Other	NULL	NULL	UnAssigned	0	PeapodShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NMIRIFuzzy	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	Unassigned	Unassigned	Unassigned
