64274,"Frito-Lay Sports Day Mix, Variety Pack, 32 Ct",NULL,NULL,00028400643245,"FritoLay Sports Day Mix Variety Pack (8 - .5 Ounce, 24 - 1 Ounce) 28 Ounces 32 Count Plastic Bags",B0752TM68Q,88168,"Frito-Lay Sports Day Mix Variety Pack, 32 Count",64274,"Frito-Lay Sports Day Mix, Variety Pack, 32 Ct"
64274,"Frito-Lay Sports Day Mix, Variety Pack, 32 Ct",NULL,NULL,00028400643245,"FritoLay Sports Day Mix Variety Pack (8 - .5 Ounce, 24 - 1 Ounce) 28 Ounces 32 Count Plastic Bags",B0716LC39L,82254,"Frito-Lay Sports Day Mix Variety Pack, 32 Count",64274,"Frito-Lay Sports Day Mix, Variety Pack, 32 Ct"
64276,"Frito-Lay Smart Mix, Variety Pack, 20 Ct",NULL,NULL,00028400646659,"Fritolay Smart Mix Variety Pack (16 - 1 Ounce, 4 - .5 Ounce) 18 Ounce 20 Count Plastic Bag",B06Y3TWZ9G,57974,"Frito-Lay Smart Mix Variety Pack, 20 Count",64276,"Frito-Lay Smart Mix, Variety Pack, 20 Ct"
64276,"Frito-Lay Smart Mix, Variety Pack, 20 Ct",NULL,NULL,00028400646659,"Fritolay Smart Mix Variety Pack (16 - 1 Ounce, 4 - .5 Ounce) 18 Ounce 20 Count Plastic Bag",B06Y11T48V,57950,"Frito-Lay Smart Mix Variety Pack, 20 CountÂ ",64276,"Frito-Lay Smart Mix, Variety Pack, 20 Ct"
64277,"Fritolay Bold Mix Variety Pack, 1 Oz, 20 Ct",NULL,NULL,00028400646666,"Fritolay Bold Mix Variety Pack (12 - 1 Ounce, 4 - .85 Ounce, 4 - .75 Ounce) 18.4 Ounce 20 Count Plastic Bag",B06Y12DNYV,57978,"Frito-Lay Bold Mix Variety Pack, 20 Count",64277,"Fritolay Bold Mix Variety Pack, 1 Oz, 20 Ct"
64277,"Fritolay Bold Mix Variety Pack, 1 Oz, 20 Ct",NULL,NULL,00028400646666,"Fritolay Bold Mix Variety Pack (12 - 1 Ounce, 4 - .85 Ounce, 4 - .75 Ounce) 18.4 Ounce 20 Count Plastic Bag",B06Y476ZC7,66629,"Frito-Lay Bold Mix Variety Pack, 20 Count",64277,"Fritolay Bold Mix Variety Pack, 1 Oz, 20 Ct"
64278,"Frito-Lay Fiery Mix, 19.5 Oz, 20 Ct",NULL,NULL,00028400646673,"Fritolay Fiery Mix Variety Pack (3 - .75 Ounce, 14 - 1 Ounce, 3 - 1.125 Ounce) 19.625 Ounce 20 Count Plastic Bag",B06XZLFQPM,57960,"Frito Lay Fiery Mix Variety Pack, 20 Count Single Snack Bags",64278,"Frito-Lay Fiery Mix, 19.5 Oz, 20 Ct"
64278,"Frito-Lay Fiery Mix, 19.5 Oz, 20 Ct",NULL,NULL,00028400646673,"Fritolay Fiery Mix Variety Pack (3 - .75 Ounce, 14 - 1 Ounce, 3 - 1.125 Ounce) 19.625 Ounce 20 Count Plastic Bag",B06Y43K7S2,57959,"Frito-Lay Fiery Mix Variety Pack, 20 Count",64278,"Frito-Lay Fiery Mix, 19.5 Oz, 20 Ct"
64280,"Frito-Lay Cheesy Mix, Variety Pack, 20 Ct",NULL,NULL,00028400646802,"Fritolay Cheesy Mix Variety Pack (17 - 1Ounce, 3 - .875 Ounce) 19.625 Ounce 20 Count Plastic Bag",B06Y3SHFLY,57957,"Frito-Lay Cheesy Mix Variety Pack, 20 Count",64280,"Frito-Lay Cheesy Mix, Variety Pack, 20 Ct"
64280,"Frito-Lay Cheesy Mix, Variety Pack, 20 Ct",NULL,NULL,00028400646802,"Fritolay Cheesy Mix Variety Pack (17 - 1Ounce, 3 - .875 Ounce) 19.625 Ounce 20 Count Plastic Bag",B074NC68V5,87481,"Frito-Lay Cheesy Mix Variety Pack, 0.1 Oz 40 Count",64280,"Frito-Lay Cheesy Mix, Variety Pack, 20 Ct"
64280,"Frito-Lay Cheesy Mix, Variety Pack, 20 Ct",NULL,NULL,00028400646802,"Fritolay Cheesy Mix Variety Pack (17 - 1Ounce, 3 - .875 Ounce) 19.625 Ounce 20 Count Plastic Bag",B06Y12XNZH,57966,"Frito Lay Cheese Mix, 20 Count Single Snack Bags",64280,"Frito-Lay Cheesy Mix, Variety Pack, 20 Ct"
64281,"Frito-Lay Originals Mix, Variety Pack, 20 Ct",NULL,NULL,00028400646970,"Fritolay 2Go Original Mix Variety Pack (16 - 1 Ounce, 4 - .5 Ounce) 18 Ounce 20 Pack Plastic Bag",B07G37RJDF,123523,"Frito-Lay Originals Mix Variety Pack, 18 Count",64281,"Frito-Lay Originals Mix, Variety Pack, 20 Ct"
64281,"Frito-Lay Originals Mix, Variety Pack, 20 Ct",NULL,NULL,00028400646970,"Fritolay 2Go Original Mix Variety Pack (16 - 1 Ounce, 4 - .5 Ounce) 18 Ounce 20 Pack Plastic Bag",B06Y3ZJ72V,57979,"Frito-Lay Originals Mix Variety Pack, 20 Count",64281,"Frito-Lay Originals Mix, Variety Pack, 20 Ct"
64281,"Frito-Lay Originals Mix, Variety Pack, 20 Ct",NULL,NULL,00028400646970,"Fritolay 2Go Original Mix Variety Pack (16 - 1 Ounce, 4 - .5 Ounce) 18 Ounce 20 Pack Plastic Bag",B06XZTTSXX,57971,"Frito-Lay Original Mix Variety Pack, 20 CountÂ ",64281,"Frito-Lay Originals Mix, Variety Pack, 20 Ct"
64522,"Frito-Lay Fiery Mix Variety Pack, 44 Count",NULL,NULL,00028400649001,Fiery Variety Pack Mix 45.25oz/1,B01KQLUSMM,55912,"Frito-Lay Fiery Mix Variety Pack, (Pack of 44)",64522,"Frito-Lay Fiery Mix Variety Pack, 44 Count"
64527,"Frito-Lay Favorites Mix Variety Pack, 44 Count",NULL,NULL,00028400631600,Variety Pack Mixed 44 Oz/1,B01FE8LWXG,27948,"Frito-Lay Favorites Mix Variety Pack, 44 Count",64527,"Frito-Lay Favorites Mix Variety Pack, 44 Count"
65405,"Frito-Lay Do Us a Flavor, 2.75 oz, 12 Ct",NULL,NULL,0028400023481,"Frito-Lay Do Us a Flavor, 2.75 oz, 12 Ct",B073V16DVV,87095,"Lay's Potato Chips, Do Us a Flavor Finalists Variety Pack, 2.75 Ounce Bags, 12 Count",65405,"Frito-Lay Do Us a Flavor, 2.75 oz, 12 Ct"
66156,"Frito-Lay Fiery Mix Variety Pack, 40 Count",NULL,NULL,00028400029407,1CT 41.00OZ VARIETY PACK MIXED,B00BIDU9JA,87480,"Frito-Lay Fiery Mix Variety Pack, 40 Count",66156,"Frito-Lay Fiery Mix Variety Pack, 40 Count"
69785,"Frito-Lay Party Mix Variety Pack, 40 Count",NULL,NULL,00028400104128,1CT 38.50OZ VARIETY PACK MIXED,B076H2J9TZ,93829,"Frito-Lay Party Mix Variety Pack, 40 Count",69785,"Frito-Lay Party Mix Variety Pack, 40 Count"
69793,"Fritos Original Corn Chips, 1 Ounce (Pack Of 40)",NULL,NULL,0002840067662,"Fritos Original Corn Chips, 1 Ounce (Pack Of 40)",B071J7HQM2,82592,"Fritos Original Corn Chips, 1 Ounce (Pack of 40)",69793,"Fritos Original Corn Chips, 1 Ounce (Pack Of 40)"
69800,"Frito-Lay  Ultimate NFL Pittsburgh Steelers Chips, Dips, & Football Dip Helmet Party Box",NULL,NULL,00028400103961,1CT 40.50OZ VARIETY PACK MIXED,B076DBRPBH,93739,"Frito-Lay Ultimate NFL Pittsburgh Steelers Chips, Dips, & Football Dip Helmet Party Box",69800,"Frito-Lay  Ultimate NFL Pittsburgh Steelers Chips, Dips, & Football Dip Helmet Party Box"
69801,"Frito-Lay Ultimate NFL New England Patriots Chips, Dips, & Football Dip Helmet Party Box",NULL,NULL,00028400103930,1CT 40.50OZ VARIETY PACK MIXED,B076DPJVGF,93776,"Frito-Lay Ultimate NFL New England Patriots Chips, Dips, & Football Dip Helmet Party Box",69801,"Frito-Lay Ultimate NFL New England Patriots Chips, Dips, & Football Dip Helmet Party Box"
69802,"Frito-Lay Ultimate NFL Green Bay Packers Chips, Dips, & Football Dip Helmet Party Box",NULL,NULL,00028400103787,1CT 40.50OZ VARIETY PACK MIXED,B076DH8LY9,93826,"Frito-Lay Ultimate NFL Green Bay Packers Chips, Dips, & Football Dip Helmet Party Box",69802,"Frito-Lay Ultimate NFL Green Bay Packers Chips, Dips, & Football Dip Helmet Party Box"
69803,"Frito-Lay Ultimate NFL Dallas Cowboys Chips, Dips, & Football Dip Helmet Party Box",NULL,NULL,00028400103664,1CT 40.50OZ VARIETY PACK MIXED,B076DG1CRF,93715,"Frito-Lay Ultimate NFL Dallas Cowboys Chips, Dips, & Football Dip Helmet Party Box",69803,"Frito-Lay Ultimate NFL Dallas Cowboys Chips, Dips, & Football Dip Helmet Party Box"
87117,"Frito-Lay French Onion Dip, 8.5 Ounce",NULL,NULL,00028400000260,Frito Lay French Onion Dip 8.50 Ounce Aluminum Can,B01JCEDABA,56176,"Frito-Lay French Onion Dip, 8.5 Ounce",87117,"Frito-Lay French Onion Dip, 8.5 Ounce"
87118,"Fritos Original Bean Dip, 3.125 Ounce",NULL,NULL,00028400000772,3.12OZ FRITOS BEAN,B003IM9MNS,56175,"Fritos Original Bean Dip, 3.125 Ounce",87118,"Fritos Original Bean Dip, 3.125 Ounce"
87119,"Fritos Hot Bean Dip , 9 Ounce",NULL,NULL,00028400000888,Fritos Hot Bean Dip 9 Ounce Aluminum Canister,B0015GQ1GA,198,"Fritos Hot Bean Dip , 9 Ounce",87119,"Fritos Hot Bean Dip , 9 Ounce"
87128,"Frito Lay Classic Variety Pack, 32 Ounce",NULL,NULL,00028400003032,Frito Lays Variety Pack Classic Mix (32 -1 Oz) 32 Ounce 32 Pack Bag in Box,B00H1X2OS0,420,"Frito Lay Classic Variety Pack, 1 Ounce Bag, 32 Count",87128,"Frito Lay Classic Variety Pack, 32 Ounce"
87128,"Frito Lay Classic Variety Pack, 32 Ounce",NULL,NULL,00028400003032,Frito Lays Variety Pack Classic Mix (32 -1 Oz) 32 Ounce 32 Pack Bag in Box,B00OOVPDWG,2226,"Frito Lay Classic Variety Pack, 32 Ounce",87128,"Frito Lay Classic Variety Pack, 32 Ounce"
87130,"Frito Lay Flavor Variety Pack, 32 Ounce",NULL,NULL,00028400003087,FritoLay Variety Pack Flavor Mix (32 - 1 Ounce) 32 Ounce 32 Pack Bag in Box,B00OOVQ758,2227,"Frito Lay Flavor Variety Pack, 32 Ounce",87130,"Frito Lay Flavor Variety Pack, 32 Ounce"
87145,"Frito-Lay BBQ Cookout Mix, 18.5 Ounce",NULL,NULL,00028400013956,"FritoLay BBQ Cookout Mix (14 - 1 Oz, 6 - 0.75 Oz) 18.5 Ounce 20 Ct Plastic Bag",B018G0Y81C,2815,"Frito-Lay BBQ Cookout Mix, 18.5 Ounce",87145,"Frito-Lay BBQ Cookout Mix, 18.5 Ounce"
87145,"Frito-Lay BBQ Cookout Mix, 18.5 Ounce",NULL,NULL,00028400013956,"FritoLay BBQ Cookout Mix (14 - 1 Oz, 6 - 0.75 Oz) 18.5 Ounce 20 Ct Plastic Bag",B0166R03VQ,2654,"Frito-Lay BBQ Cookout Mix, 18.5 Ounce",87145,"Frito-Lay BBQ Cookout Mix, 18.5 Ounce"
87188,"Fritos Scoops! Corn Chips, 14 Ounce",NULL,NULL,00028400039024,Fritos Scoops Corn Chips 14 Ounce Plastic Bag,B00NDMHCKI,56174,"Fritos Scoops! Corn Chips, 14 Ounce",87188,"Fritos Scoops! Corn Chips, 14 Ounce"
87194,"Fritos Corn Chips, Twists Honey BBQ, 10.25 Ounce (Pack of 4)",NULL,NULL,00028400039222,10.50OZ FRITOS HONEY BBQ TWIST,B00E3A375S,808,"Fritos Corn Chips, Twists Honey BBQ, 10.25 Ounce (Pack of 4)",87194,"Fritos Corn Chips, Twists Honey BBQ, 10.25 Ounce (Pack of 4)"
87195,"Fritos Corn Chips, Original, 10.25 Ounce (Pack of 4)",NULL,NULL,00028400039246,10.50OZ FRITOS REGULAR,B009IMCY28,726,"Fritos Corn Chips, Original, 10.25 Ounce",87195,"Fritos Corn Chips, Original, 10.25 Ounce (Pack of 4)"
87195,"Fritos Corn Chips, Original, 10.25 Ounce (Pack of 4)",NULL,NULL,00028400039246,10.50OZ FRITOS REGULAR,B00AUM3T7E,763,"Fritos Corn Chips, Original, 10.25 Ounce (Pack of 4)",87195,"Fritos Corn Chips, Original, 10.25 Ounce (Pack of 4)"
87197,"Fritos Corn Chips, Scoops, 10.25 Ounce (Pack of 4)",NULL,NULL,00028400039307,10.50OZ FRITOS SCOOPS,B00AULKCX4,761,"Fritos Corn Chips, Scoops, 10.25 Ounce (Pack of 4)",87197,"Fritos Corn Chips, Scoops, 10.25 Ounce (Pack of 4)"
87197,"Fritos Corn Chips, Scoops, 10.25 Ounce (Pack of 4)",NULL,NULL,00028400039307,10.50OZ FRITOS SCOOPS,B006M9Y78Y,704,"Fritos Corn Chips, Scoops, 10.25 Ounce",87197,"Fritos Corn Chips, Scoops, 10.25 Ounce (Pack of 4)"
87205,"Fritos Corn Chips, Chili Cheese, 1-Ounce Packages (Pack of 104)",NULL,NULL,00028400040044,Fritos Chili Cheese Corn Chips 1.0 Ounce Plastic Bag,B000VK9SFW,1334,"Fritos Corn Chips, Chili Cheese, 1-Ounce Packages (Pack of 104)",87205,"Fritos Corn Chips, Chili Cheese, 1-Ounce Packages (Pack of 104)"
87214,"Frito-Lay Peanuts, Hot, 1.62 Ounce (Pack of 96)",NULL,NULL,00028400041799,Munchies Flamin Hot Peanuts 1.625 Ounces Plastic Bag,B00NCSNNXI,1037,"Frito-Lay Peanuts, Hot, 1.62 Ounce (Pack of 96)",87214,"Frito-Lay Peanuts, Hot, 1.62 Ounce (Pack of 96)"
87220,"Frito Lay Sensible Variety Pack, Large Single Serve, 30-Count Packages (Pack of 2)",NULL,NULL,00028400043441,41.875OZ VARIETY 30 COUNT,B000ZYW65S,1433,"Frito Lay Sensible Variety Pack, Large Single Serve, 30-Count Packages (Pac",87220,"Frito Lay Sensible Variety Pack, Large Single Serve, 30-Count Packages (Pack of 2)"
87228,"Fritos Corn Chips, Chili Cheese, 2-Ounce Large Single Serve Bags (Pack of 64)",NULL,NULL,00028400047944,Fritos Chili Cheese Corn Chips 2.0 Ounce Plastic Bag,B000R7RLCQ,1185,"Fritos Corn Chips, Chili Cheese, 2-Ounce Large Single Serve Bags (Pack of 64)",87228,"Fritos Corn Chips, Chili Cheese, 2-Ounce Large Single Serve Bags (Pack of 64)"
87229,"Fritos Corn Chips, Flavor Twists Honey Barbeque, 2-Ounce Large Single Serve Bags (Pack of 64)",NULL,NULL,00028400047951,Fritos Flavor Twists Honey BBQ 2 Ounce Plastic Bag,B000R7VHN0,1213,"Fritos Corn Chips, Flavor Twists Honey Barbeque, 2-Ounce Large Single Serve Bags (Pack of 64)",87229,"Fritos Corn Chips, Flavor Twists Honey Barbeque, 2-Ounce Large Single Serve Bags (Pack of 64)"
87230,"Fritos Corn Chips, Barbeque, 2-Ounce Large Single Serve Bags (Pack of 64)",NULL,NULL,00028400047968,Fritos BAR-B-Q Corn Chips 2.00 Ounce Plastic Bag,B000R7VHIA,1212,"Fritos Corn Chips, Barbeque, 2-Ounce Large Single Serve Bags (Pack of 64)",87230,"Fritos Corn Chips, Barbeque, 2-Ounce Large Single Serve Bags (Pack of 64)"
87251,"Frito-Lay Bold/Spicy Variety Pack, 50 Ounce",NULL,NULL,00028400062367,Frito Lay Bold Mix (50 - 1 Ounce) 50 Ounce 50 Pack Plastic Bags,B00E1Z242W,772,"Frito-Lay Bold/Spicy Variety Pack, 50 Ounce",87251,"Frito-Lay Bold/Spicy Variety Pack, 50 Ounce"
87267,"Fritos Corn Chips, Chili Cheeze, 5.5-Ounce Canisters (Pack of 12)",NULL,NULL,00028400074070,FRITOS CHEESE 5.5Z,B000YPKPRY,1382,"Fritos Corn Chips, Chili Cheeze, 5.5-Ounce Canisters (Pack of 12)",87267,"Fritos Corn Chips, Chili Cheeze, 5.5-Ounce Canisters (Pack of 12)"
87268,"Fritos Corn Chips, Scoops, 5.5-Ounce Canisters (Pack of 12)",NULL,NULL,00028400074087,FRITOS SCOOPS REGULAR   5.5Z,B000YPMKZY,1397,"Fritos Corn Chips, Scoops, 5.5-Ounce Canisters (Pack of 12)",87268,"Fritos Corn Chips, Scoops, 5.5-Ounce Canisters (Pack of 12)"
87269,"Frito-Lay Cheetos Flamin' Hot, 4.75-Ounce Canisters (Pack of 12)",NULL,NULL,00028400074100,CHEETOS CRUNCHY FLAMIN' HOT 4.25Z,B000YPMKPE,604,"Frito-Lay Cheetos Flamin' Hot, 4.75-Ounce Canisters (Pack of 12)",87269,"Frito-Lay Cheetos Flamin' Hot, 4.75-Ounce Canisters (Pack of 12)"
87275,"Frito Lay Deluxe Mixed Nuts, 8-Count",NULL,NULL,00028400078481,Frito Lay Deluxe Mixed Nuts 2.75 Ounce Plastic Bag,B00B0609A4,1906,"Nut Harvest, Mixed Nuts, 2.75 oz (Pack of 8)",87275,"Frito Lay Deluxe Mixed Nuts, 8-Count"
87275,"Frito Lay Deluxe Mixed Nuts, 8-Count",NULL,NULL,00028400078481,Frito Lay Deluxe Mixed Nuts 2.75 Ounce Plastic Bag,B006OHDGKY,1796,"Frito Lay Deluxe Mixed Nuts, 8-Count",87275,"Frito Lay Deluxe Mixed Nuts, 8-Count"
87302,"Fritos Snack, Original, 9.75 Oz",NULL,NULL,0002840008411,9.25OZ FRITOS REGULAR,B00J0KV09G,451,"Fritos Snack, Original, 9.75 Oz",87302,"Fritos Snack, Original, 9.75 Oz"
87312,"Frito-Lay Premium Nuts Roasted Almonds, 3.0 Ounce (6 Count)",NULL,NULL,00028400088978,Frito Lay Roasted Almonds Salted 3 Ounce Plastic Bag,B00VS7OCXK,2509,"Frito-Lay Premium Nuts Roasted Almonds, 3.0 Ounce (6 Count)",87312,"Frito-Lay Premium Nuts Roasted Almonds, 3.0 Ounce (6 Count)"
87313,"Frito-Lay Trail Mix, Premium Fruit and Nut, 3 Ounce (6 count)",NULL,NULL,00028400089975,"Frito Lay Nut and Fruit Trail Mix 3 Ounces ",B00NCSNTRS,1039,"Frito-Lay Trail Mix, Premium Fruit and Nut, 3 Ounce (6 count)",87313,"Frito-Lay Trail Mix, Premium Fruit and Nut, 3 Ounce (6 count)"
87313,"Frito-Lay Trail Mix, Premium Fruit and Nut, 3 Ounce (6 count)",NULL,NULL,00028400089975,"Frito Lay Nut and Fruit Trail Mix 3 Ounces ",B008KVCE0K,2751,Frito Lay Trail Mix Nut & Fruit,87313,"Frito-Lay Trail Mix, Premium Fruit and Nut, 3 Ounce (6 count)"
87321,"Frito-Lay Premium Nuts Quality Trail Mix, Nuts and Chocolate, 3.0 Ounce (6 Count)",NULL,NULL,00028400091466,Frito Lay Nut and Chocolate Trail Mix 3 Ounces,B00VS7OCSU,2508,"Frito-Lay Premium Nuts Quality Trail Mix, Nuts and Chocolate, 3.0 Ounce (6 Count)",87321,"Frito-Lay Premium Nuts Quality Trail Mix, Nuts and Chocolate, 3.0 Ounce (6 Count)"
87323,"Fritos Corn Chips, Original, 0.75-Ounce Fun Size Packages (Pack of 120)",NULL,NULL,00028400091688,.75OZ FRITOS REGULAR,B000VK3ZJ2,1321,"Fritos Corn Chips, Original, 0.75-Ounce Fun Size Packages (Pack of 120)",87323,"Fritos Corn Chips, Original, 0.75-Ounce Fun Size Packages (Pack of 120)"
87327,"Frito-Lay Nuts, Pistachio, 1.75 Ounce (6 count)",NULL,NULL,00028400093729,Frito Lay Premium Quality In Shell Pistachio 1 3/4 Ounce Bag,B00NCSNU4A,1040,"Frito-Lay Nuts, Pistachio, 1.75 Ounce (6 count)",87327,"Frito-Lay Nuts, Pistachio, 1.75 Ounce (6 count)"
87329,"Fritos Corn Chips, Original, 2.88 Ounce",NULL,NULL,00028400097499,2.87OZ FRITOS REGULAR,B00E3A351O,807,"Fritos Corn Chips, Original, 2.88 Ounce (Pack of 12)",87329,"Fritos Corn Chips, Original, 2.88 Ounce"
87329,"Fritos Corn Chips, Original, 2.88 Ounce",NULL,NULL,00028400097499,2.87OZ FRITOS REGULAR,B009IMC8FG,722,"Fritos Corn Chips, Original, 2.88 Ounce",87329,"Fritos Corn Chips, Original, 2.88 Ounce"
87351,"Fritos Party Size Original, 128 Ounce (Pack of 8)",NULL,NULL,00028400122481,8/16.00OZ  BULK FRITOS,B00N4LUA9I,2142,"Fritos Party Size Original, 128 Ounce (Pack of 8)",87351,"Fritos Party Size Original, 128 Ounce (Pack of 8)"
87363,"Fritos Corn Chips, Party Size Scoops, 19 Ounce",NULL,NULL,00028400154734,Fritos Scoops Corn Chips 19 Ounce Party Size Bag,B00N0X1VIE,986,"Fritos Corn Chips, Party Size Scoops, 19 Ounce",87363,"Fritos Corn Chips, Party Size Scoops, 19 Ounce"
87364,"Fritos Corn Chips, Scoops, 10.25 oz.",NULL,NULL,00028400154758,Fritos Scoops 10.25z,B002RZ3TBS,277,"Fritos Corn Chips, Scoops, 10.25 oz.",87364,"Fritos Corn Chips, Scoops, 10.25 oz."
87378,"Frito-Lay Fiesta Variety Pack, 46.5 Ounce",NULL,NULL,00028400158213,Variety Pack Mixed 46.5 Ounces/2 Count,B00JY80XZG,2055,"Frito-Lay Fiesta Variety Pack, 46.5 Ounce",87378,"Frito-Lay Fiesta Variety Pack, 46.5 Ounce"
87446,"Fritos Chips, Chili Cheese, 9.75 oz",NULL,NULL,00028400240529,Fritos Chili Cheese Flavored Corn Chips 9.75 Ounce Plastic Bag,B00J0KQOCE,447,"Fritos Chips, Chili Cheese, 9.75 oz",87446,"Fritos Chips, Chili Cheese, 9.75 oz"
87446,"Fritos Chips, Chili Cheese, 9.75 oz",NULL,NULL,00028400240529,Fritos Chili Cheese Flavored Corn Chips 9.75 Ounce Plastic Bag,B00R1J3INE,2276,"Fritos Corn Chips, Chili Cheese, 9.75 Ounce",87446,"Fritos Chips, Chili Cheese, 9.75 oz"
87480,"Frito-Lay Sunflower Seeds, Original, 5 Ounce (Pack of 15)",NULL,NULL,00028400320405,Frito Lay Original Sunflower Seeds 5 Ounce Plastic Bag,B0166R015E,2650,"Frito-Lay Sunflower Seeds, Original, 5 Ounce (Pack of 15)",87480,"Frito-Lay Sunflower Seeds, Original, 5 Ounce (Pack of 15)"
87481,"Frito-Lay Sunflower Seeds, Ranch, 5 Ounce (Pack of 15)",NULL,NULL,00028400320504,Frito Lay Ranch Flavored Sunflower Seeds 5 Ounce Plastic Bag,B0166R017M,2651,"Frito-Lay Sunflower Seeds, Ranch, 5 Ounce (Pack of 15)",87481,"Frito-Lay Sunflower Seeds, Ranch, 5 Ounce (Pack of 15)"
87483,"Frito-Lay Sunflower Seeds, BBQ, 5 Ounce (Pack of 15)",NULL,NULL,00028400321686,Frito Lay BBQ Flavored Sunflower Seeds 5 Ounce Plastic Bag,B0166QZZJ2,2649,"Frito-Lay Sunflower Seeds, BBQ, 5 Ounce (Pack of 15)",87483,"Frito-Lay Sunflower Seeds, BBQ, 5 Ounce (Pack of 15)"
87484,"Fritos Corn Chips, Original, 1-Ounce Packages (Pack of 104)",NULL,NULL,00028400324052,104/1.00OZ FRITOS REGULAR,B000VK7VEC,1331,"Fritos Corn Chips, Original, 1-Ounce Packages (Pack of 104)",87484,"Fritos Corn Chips, Original, 1-Ounce Packages (Pack of 104)"
87499,"Fritos Flavor Twists, Honey BBQ, 4.25 oz",NULL,NULL,00028400417723,Fritos Honey BBQ Flavor Twists Corn Snack 4.25 Ounce Plastic Bag,B06XQ16BCS,57958,"Fritos Flavor Twists, Honey BBQ, 4.25 oz",87499,"Fritos Flavor Twists, Honey BBQ, 4.25 oz"
87500,"Fritos Original Corn Chips, 4.25 Ounce",NULL,NULL,00028400420495,Fritos Original Corn Chips 4.25 Ounce Plastic Bag,B01N236GD7,57952,"Fritos Original Corn Chips, 4.25 Ounce",87500,"Fritos Original Corn Chips, 4.25 Ounce"
87520,"Frito-Lay Fiesta Mix, 21 Ounce",NULL,NULL,00028400440882,"Lay's Doritos Ruffles Fiesta Mix 20 Singles (12 - 1 Ounce, 8 - 1.125 Ounce) 21 Ounce Plastic Bags",B018G0YW5E,2818,"Frito-Lay Fiesta Mix, 21 Ounce",87520,"Frito-Lay Fiesta Mix, 21 Ounce"
87520,"Frito-Lay Fiesta Mix, 21 Ounce",NULL,NULL,00028400440882,"Lay's Doritos Ruffles Fiesta Mix 20 Singles (12 - 1 Ounce, 8 - 1.125 Ounce) 21 Ounce Plastic Bags",B0166R05CI,2657,"Frito-Lay Fiesta Mix Variety Pack, 20 Count",87520,"Frito-Lay Fiesta Mix, 21 Ounce"
87549,"Frito-Lay Variety Pack, Sunchips Mix, 45 Ounce (Pack of 2)",NULL,NULL,00028400465724,Sunchips Variety Pack 45 Ounce (30 Count) 2 Count Case,B006O831CG,1794,"Frito-Lay Variety Pack, Sunchips Mix, 45 Ounce (Pack of 2)",87549,"Frito-Lay Variety Pack, Sunchips Mix, 45 Ounce (Pack of 2)"
87562,"Frito-Lay Variety Pack, Classic Mix, 51.5 Ounce (Pack of 2)",NULL,NULL,00028400523479,2/51.50OZ  30CT LSS VARIETY PACK,B006UQKSUU,1801,"Frito-Lay Variety Pack, Classic Mix, 51.5 Ounce (Pack of 2)",87562,"Frito-Lay Variety Pack, Classic Mix, 51.5 Ounce (Pack of 2)"
87569,"Frito-Lay Sunflower Seeds, 4.25 Ounce (Pack of 28)",NULL,NULL,0028400559577,"Frito-Lay Sunflower Seeds, 4.25 Ounce (Pack of 28)",B00HKHXAAS,2013,"Frito-Lay Sunflower Seeds, 4.25 Ounce (Pack of 28)",87569,"Frito-Lay Sunflower Seeds, 4.25 Ounce (Pack of 28)"
87573,"Frito-lay Smart Mix Variety Pack, 40.875 Ounce (Pack of 2)",NULL,NULL,00028400563222,2/40.87OZ  30CT SMART VP,B00EIFKZMG,1952,"Frito-lay Smart Mix Variety Pack, 40.875 Ounce (Pack of 2)",87573,"Frito-lay Smart Mix Variety Pack, 40.875 Ounce (Pack of 2)"
87574,"Frito-lay Smart Mix Variety Pack, 30 Pack",NULL,NULL,00028400563222,2/40.87OZ  30CT SMART VP,B00F0BYI2K,1956,"Frito-lay Smart Mix Variety Pack, 30 Pack",87574,"Frito-lay Smart Mix Variety Pack, 30 Pack"
87575,"Fritos Corn Chips, Original, 4 Ounce (Pack of 28)",NULL,NULL,00028400566278,28/4.00OZ  XVL FR REG,B00DXORGA2,1940,"Fritos Corn Chips, Original, 4 Ounce (Pack of 28)",87575,"Fritos Corn Chips, Original, 4 Ounce (Pack of 28)"
87597,"Fritos Ranch Flavored Corn Chips, 4.25 Ounce",NULL,NULL,00028400594622,Fritos Classic Ranch Corn Chips 4.25 Ounce Plastic Bag,B01ND1BLYI,57928,"Fritos Ranch Flavored Corn Chips, 4.25 Ounce",87597,"Fritos Ranch Flavored Corn Chips, 4.25 Ounce"
87634,"Frito-Lay Party Pack, Chips and Dips Variety Box, 5 Count",NULL,NULL,00028400651851,Party Variety Pack 5 count 49.25ounces,B01MQWC1FA,56663,"Frito-Lay Party Pack, Chips and Dips Variety Box, 5 Count",87634,"Frito-Lay Party Pack, Chips and Dips Variety Box, 5 Count"
87635,Frito-Lay Chips and Dip Party Mix Variety Pack,NULL,NULL,00028400652742,Party Variety Pack  5 Count 49 ounces,B01MZ8T17P,57110,Frito-Lay Chips and Dip Party Mix Variety Pack,87635,Frito-Lay Chips and Dip Party Mix Variety Pack
87641,"Frito-Lay Classic Mix Variety Pack, 40 Count",NULL,NULL,00028400662970,Frito Lay EComm 40CT VP Classic 40 ounces,B06XWQ4M4B,57933,"Frito-Lay Classic Mix Variety Pack, 40 Count",87641,"Frito-Lay Classic Mix Variety Pack, 40 Count"
