UPCMasterId,UPC,UPCName,BrandCategory,Proc_UPCName,Proc_UPCName1,Proc_UPCName2,IsUPCFuzzy,IsUPCFuzzyOld,IsUPCFuzzyNew,IsUPCNew,LastUpdatedUserId,Created
1,4000042208,3 Musketeers Bar,,THREE MUSKETEERS MILK CHOCOLAT NOUGAT PLASTIC WRAPPED 1 CT 1.92 OZ ,3 Musketeers Bar,3 Musketeers Bar,0,0,1,FALSE,FirstIRIMtch,29:46.5
10,4138711160,4C Decaf Iced Tea Bns,,4C NATURAL LEMON ICED TEA MIX CANISTER 1 CT 640 OZ ,4C Decaf Iced Tea Bns,4C Decaf Iced Tea Bns,0,0,1,FALSE,FirstIRIMtch,29:46.5
12,4138792985,4C Iced Tea Rasp 28Qt,,4C RASPBERRY ICED TEA MIX CANISTER 1 CT 896 OZ ,4C Iced Tea Rasp 28Qt,4C Iced Tea Rasp 28Qt,0,0,1,FALSE,FirstIRIMtch,29:46.5
15,4138711294,4C Tealemon Mx 20 Pk,,4C TOTALLY LIGHT TEA2GO HALF HALF ICD T LMND ICED TEA MIX PACKET IN BOX 20 CT 338 OZ ,4C Tealemon Mx 20 Pk,4C Tealemon Mx 20 Pk,0,0,1,FALSE,FirstIRIMtch,29:46.5
18,4138723442,4C Tl Psd Vr 24Ct Bns,,4C TOTALLY LIGHT 2GO ASSORTED DRINK MIX PACKET IN BOX 24 CT 405.6 OZ ,4C Tl Psd Vr 24Ct Bns,4C Tl Psd Vr 24Ct Bns,0,0,1,FALSE,FirstIRIMtch,29:46.5
19,4138700530,4C Totally Lght Fruit,,4C TOTALLY LIGHT FRUIT PUNCH PLASTIC CONTAINER DRINK MIX 1 CT 192 OZ ,4C Totally Lght Fruit,4C Totally Lght Fruit,0,0,1,FALSE,FirstIRIMtch,29:46.5
21,4138722730,4C Tl Green-T 14 Qt,,4C TOTALLY LIGHT GREEN TE W/HNY & LMN ICED TEA MIX TUB IN CANISTER 7 CT 448 OZ ,4C Tl Green-T 14 Qt,4C Tl Green-T 14 Qt,0,0,1,FALSE,FirstIRIMtch,29:46.5
24,4138700500,4C Totally Lght Lemon,,4C TOTALLY LIGHT LEMON ICED TEA PLASTIC CONTAINER DRINK MIX 1 CT 192 OZ ,4C Totally Lght Lemon,4C Totally Lght Lemon,0,0,1,FALSE,FirstIRIMtch,29:46.5
26,4138722792,4C Tl Lemonade Sf,,4C TOTALLY LIGHT LEMONADE DRINK MIX TUB IN CANISTER 7 CT 448 OZ ,4C Tl Lemonade Sf,4C Tl Lemonade Sf,0,0,1,FALSE,FirstIRIMtch,29:46.5
28,2200000512,5 Colbalt Peppermint,,WRIGLEYS 5 COBALT PEPPERMINT CHEWING GUM SUGAR FREE 15 CT 1.4 OZ ,5 Colbalt Peppermint,5 Colbalt Peppermint,0,0,1,FALSE,FirstIRIMtch,29:46.5
29,2200001471,5 Sugar Free Gum A Relaxing Mint Flavor RPM Single Pack 15 CT PKG,,WRIGLEYS 5 RPM MINT CHEWING GUM SUGAR FREE 15 CT 1 OZ ,5 Sugar Free Gum A Relaxing Mint Flavor RPM Single Pack 15 CT PKG,5 Sugar Free Gum A Relaxing Mint Flavor RPM Single Pack 15 CT PKG,0,0,1,FALSE,FirstIRIMtch,29:46.5
38,71941050001,5-Hour Energy Original Berry Shot 2 OZ CAN,,5 HOUR ENERGY ENERGY SHOT BERRY 4 CALORIES 1 CT 1.93 OZ ,5-Hour Energy Original Berry Shot 2 OZ CAN,5-Hour Energy Original Berry Shot 2 OZ CAN,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
44,7800001214,7-Up - 24 pk 12 OZ CAN,,7UP 24PK 24/12 FO,7-Up - 24 pk 12 OZ CAN,7-Up - 24 pk 12 OZ CAN,0,0,1,FALSE,FirstIRIMtch,29:46.5
46,7800000161,Seven Up Quick Slam 6,,7UP 20 FO,Seven Up Quick Slam 6,Seven Up Quick Slam 6,0,0,1,FALSE,FirstIRIMtch,29:46.5
48,7800000034,7UP 1 Litre Single Glass 15 Oz,,7UP 2 LT,7UP 1LPETSNGL(15),7UP1 LTR PET BOT SGL (15),0,0,1,FALSE,FirstIRIMtch,29:46.5
51,7800001182,Seven Up Cherry,,7UP CHERRY 12PK 12/12 FO,Seven Up Cherry,Seven Up Cherry,0,0,1,FALSE,FirstIRIMtch,29:46.5
63,7800005512,Aw Diet Cream,,A&W DIET CREAM SODA 12PK 12/12 FO,Aw Diet Cream,Aw Diet Cream,0,0,1,FALSE,FirstIRIMtch,29:46.5
2,4000001603,3 Musketeers Bars - 6 ct 12.7 OZ PKG,,THREE MUSKETEERS MILK CHOCOLAT NOUGAT PLASTIC BAG IWP 6 CT 12.78 OZ ,3 Musketeers Bars - 6 ct 12.7 OZ PKG,3 Musketeers Bars - 6 ct 12.7 OZ PKG,0,0,1,FALSE,FirstIRIMtch,29:46.5
5,4138752458,4C Iced-T Green Tea,,4C GREEN TE W/HNY & LMN ICED TEA MIX CARDBOARD CANISTER 1 CT 640 OZ ,4C Iced-T Green Tea,4C Iced-T Green Tea,0,0,1,FALSE,FirstIRIMtch,29:46.5
9,4138761358,4C Iced Tea 28Qt Can,,4C LEMON ICED TEA MIX CANISTER 1 CT 896 OZ ,4C Iced Tea 28Qt Can,4C Iced Tea 28Qt Can,0,0,1,FALSE,FirstIRIMtch,29:46.5
11,4138732310,4C Hlfhlf Lt Icd Mix,,4C LIGHT HALF HALF ICD T LMND ICED TEA MIX CANISTER 1 CT 640 OZ ,4C Hlfhlf Lt Icd Mix,4C Hlfhlf Lt Icd Mix,0,0,1,FALSE,FirstIRIMtch,29:46.5
13,4138741600,4C Tl Enrgy Rush Bns,,4C TOTALLY LIGHT 2GO ENERGY RUSH ASSORTED ENERGY DRINK MIX PACKET IN BOX 18 CT 304.2 OZ ,4C Tl Enrgy Rush Bns,4C Tl Enrgy Rush Bns,0,0,1,FALSE,FirstIRIMtch,29:46.5
17,4138730757,4C Lemonade Bns,,4C TOTALLY LIGHT 2GO LEMONADE DRINK MIX PACKET IN BOX 20 CT 338 OZ ,4C Lemonade Bns,4C Lemonade Bns,0,0,1,FALSE,FirstIRIMtch,29:46.5
20,4138721585,4C Tot Lt Frt Pch Pbo,,4C TOTALLY LIGHT FRUIT PUNCH DRINK MIX TUB IN CANISTER 7 CT 448 OZ ,4C Tot Lt Frt Pch Pbo,4C Tot Lt Frt Pch Pbo,0,0,1,FALSE,FirstIRIMtch,29:46.5
22,4138700501,4C Totlly Lght Grn T,,4C TOTALLY LIGHT LEMON HONEY GREEN TE PLASTIC CONTAINER DRINK MIX 1 CT 192 OZ ,4C Totlly Lght Grn T,4C Totlly Lght Grn T,0,0,1,FALSE,FirstIRIMtch,29:46.5
23,4138731351,4C Tl Half  Half,,4C TOTALLY LIGHT HALF HALF ICD T LMND ICED TEA MIX TUB IN CANISTER 7 CT 448 OZ ,4C Tl Half  Half,4C Tl Half  Half,0,0,1,FALSE,FirstIRIMtch,29:46.5
25,4138722740,4C Tl Dcf Iced Tea Sf,,4C TOTALLY LIGHT LEMON ICED TEA MIX TUB IN CANISTER 7 CT 448 OZ ,4C Tl Dcf Iced Tea Sf,4C Tl Dcf Iced Tea Sf,0,0,1,FALSE,FirstIRIMtch,29:46.5
35,71941070006,5-Hr Enrgy Xs Bry 6Pk,,5 HOUR ENERGY EXTRA STRENGTH ENERGY SHOT BERRY 4 CALORIES 6 CT 11.58 OZ ,5-Hr Enrgy Xs Bry 6Pk,5-Hr Enrgy Xs Bry 6Pk,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
41,71941070001,5-Hour Energy Shot Berry Extra Strength 1.93 OZ CAN,,5 HOUR ENERGY EXTRA STRENGTH ENERGY SHOT BERRY 4 CALORIES 1 CT 1.93 OZ ,5-Hour Energy Shot Berry Extra Strength 1.93 OZ CAN,5-Hour Energy Shot Berry Extra Strength 1.93 OZ CAN,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
52,7800001168,7-Up Diet - 12 pk 12 OZ CAN,,DIET 7UP 12PK 12/12 FO,7-Up Diet - 12 pk 12 OZ CAN,7-Up Diet - 12 pk 12 OZ CAN,0,0,1,FALSE,FirstIRIMtch,29:46.5
54,7800001234,7-Up Diet - 24 pk 12 OZ CAN,,DIET 7UP 24PK 24/12 FO,7-Up Diet - 24 pk 12 OZ CAN,7-Up Diet - 24 pk 12 OZ CAN,0,0,1,FALSE,FirstIRIMtch,29:46.5
56,7800000162,7-Up Diet - 6 pk 20 OZ BTL,,DIET 7UP 20 FO,7-Up Diet - 6 pk 20 OZ BTL,7-Up Diet - 6 pk 20 OZ BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
57,7800000075,Pepsi Cola 10 Fluid Ounce Glass Bottle,,DIET 7UP 2 LT,Pepsi Cola 10 Fluid Ounce Glass Bottle,Pepsi Cola 10 Fluid Ounce Glass Bottle,0,0,1,FALSE,FirstIRIMtch,29:46.5
69,7800005242,Aw Rootbeer 16.9Z,,A&W ROOT BEER 6PK 6/16.9 FO,Aw Rootbeer 16.9Z,Aw Rootbeer 16.9Z,0,0,1,FALSE,FirstIRIMtch,29:46.5
70,7800005240,Aw Rootbeer,,A&W ROOT BEER 20 FO,Aw Rootbeer,Aw Rootbeer,0,0,1,FALSE,FirstIRIMtch,29:46.5
72,7800005246,Aw Rootbeer 2Ltr,,A&W ROOT BEER 2 LT,Aw Rootbeer 2Ltr,Aw Rootbeer 2Ltr,0,0,1,FALSE,FirstIRIMtch,29:46.5
1123,3760012288,CHI-CHI'S Thick & Chunky Salsa Medium 24 OZ JAR,,CHI CHIS SALSA REGULAR THICK AND CHUNKY MEDIUM GLASS JAR 24 OZ ,CHI-CHI'S Thick & Chunky Salsa Medium 24 OZ JAR,CHI-CHI'S Thick & Chunky Salsa Medium 24 OZ JAR,0,0,1,FALSE,FirstIRIMtch,29:46.5
1124,3760043200,CHI-CHI'S Thick & Chunky Salsa Medium 48 OZ JAR,,CHICHI THK&CHNKY MED SLSA 48 OZ,CHI-CHI'S Thick & Chunky Salsa Medium 48 OZ JAR,CHI-CHI'S Thick & Chunky Salsa Medium 48 OZ JAR,0,0,1,FALSE,FirstIRIMtch,29:46.5
1125,3760029538,CHI-CHI'S Thick & Chunky Salsa Mild 16 OZ JAR,,CHICHI THK&CHNKY MLD SLSA 16 OZ,CHI-CHI'S Thick & Chunky Salsa Mild 16 OZ JAR,CHI-CHI'S Thick & Chunky Salsa Mild 16 OZ JAR,0,0,1,FALSE,FirstIRIMtch,29:46.5
1126,3760015712,CHI-CHI'S Thick & Chunky Salsa Mild 24 OZ JAR,,CHI CHIS SALSA REGULAR THICK AND CHUNKY MILD GLASS JAR 24 OZ ,CHI-CHI'S Thick & Chunky Salsa Mild 24 OZ JAR,CHI-CHI'S Thick & Chunky Salsa Mild 24 OZ JAR,0,0,1,FALSE,FirstIRIMtch,29:46.5
1132,89501300203,Chicago Gold Popcorn Windy City Mix Gourmet Caramel & Cheddar 4 OZ BAG,,GOURMET DELIGHTS RTE POPCORN CARAMEL AND CHEDDAR BAG 4 OZ ,Chicago Gold Popcorn Windy City Mix Gourmet Caramel & Cheddar 4 OZ BAG,Chicago Gold Popcorn Windy City Mix Gourmet Caramel & Cheddar 4 OZ BAG,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
1141,81829001209,Chobani Bite Greek Yogurt Coffee with Dark Chocolate Chips Natural - 4 ct 14 OZ PKG,,CHOBANI BITE COFFE DRK CHCLT CHPS YOGURT RFG 4 CT 14 OZ ,Chobani Bite Greek Yogurt Coffee with Dark Chocolate Chips Natural - 4 ct 14 OZ PKG,Chobani Bite Greek Yogurt Coffee with Dark Chocolate Chips Natural - 4 ct 14 OZ PKG,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
1151,89470001020,Chobani Flip Greek Yogurt Raspberry Choco Fix Low Fat Natural 5.3 OZ PKG,,CHOBANI FLIP VNL CHCLT CHP W/RS YOGURT RFG 1 CT 5.3 OZ ,Chobani Flip Greek Yogurt Raspberry Choco Fix Low Fat Natural 5.3 OZ PKG,Chobani Flip Greek Yogurt Raspberry Choco Fix Low Fat Natural 5.3 OZ PKG,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
1157,81829001271,Chob Grk 2 Key Lime,,CHBN KEYLME BLND GRK YGRT 5.3 OZ,Chob Grk 2 Key Lime,Chob Grk 2 Key Lime,0,0,1,FALSE,FirstIRIMtch,29:46.5
1159,81829001273,Chob Grk 2 Ccnt Blnd,,CHBN 2% CCNT BLND GRK YGT 5.3 OZ,Chob Grk 2 Ccnt Blnd,Chob Grk 2 Ccnt Blnd,0,0,1,FALSE,FirstIRIMtch,29:46.5
1163,81829001258,Chob Grk 2 Apricot,,CHBN APRICOT GREEK YOGURT 5.3 OZ,Chob Grk 2 Apricot,Chob Grk 2 Apricot,0,0,1,FALSE,FirstIRIMtch,29:46.5
1165,81829001283,Chob Grk Blk Chry 4Pk,,CHBN FOB BLK CHRY GRK YGT 4/5.3 OZ,Chob Grk Blk Chry 4Pk,Chob Grk Blk Chry 4Pk,0,0,1,FALSE,FirstIRIMtch,29:46.5
1169,81829001282,Chob Grk Bluebrry 4Pk,,CHBN FOB BLUBRRY GRK YGRT 4/5.3 OZ,Chob Grk Bluebrry 4Pk,Chob Grk Bluebrry 4Pk,0,0,1,FALSE,FirstIRIMtch,29:46.5
59,7800001510,Seven Up 10,,7UP TEN 2 LT,Seven Up 10,Seven Up 10,0,0,1,FALSE,FirstIRIMtch,29:46.5
61,7747010201,A & W Cream Soda 2 LTR BTL,CARBONATED SOFT DRINKS,A & W SODA CREAM SODA NR PLASTIC BOTTLE 1 CT 67.6 OZ ,A & W Cream Soda 2 LTR BTL,A & W Cream Soda 2 LTR BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
66,7800005216,Aw Root Beer Fridge,,A&W ROOT BEER 12PK 12/12 FO,Aw Root Beer Fridge,Aw Root Beer Fridge,0,0,1,FALSE,FirstIRIMtch,29:46.5
2103,1630016569,Fla Nat Ruby Red Grpf,,FLNAT NFC RUBY RED GRPFRT 59 FO,Fla Nat Ruby Red Grpf,Fla Nat Ruby Red Grpf,0,0,1,FALSE,FirstIRIMtch,29:46.5
2106,7347200257,F4L Ezkl Cinn Rsn Cer,,FOOD FOR LIFE EZEKIEL 4:9 ORGANIC MULTI GRAIN MIX CINNAMON RAISIN RAISIN 1 CT 16 OZ ,F4L Ezkl Cinn Rsn Cer,F4L Ezkl Cinn Rsn Cer,0,0,1,FALSE,FirstIRIMtch,29:46.5
2107,7347200255,F4L Ezkl Orig Org Cer,,FOOD FOR LIFE EZEKIEL 4:9 ORGANIC MULTI GRAIN CRUNCH REGULAR 1 CT 16 OZ ,F4L Ezkl Orig Org Cer,F4L Ezkl Orig Org Cer,0,0,1,FALSE,FirstIRIMtch,29:46.5
2110,7347200563,Food For Life Ezekiel 4:9 Pasta Sprouted Whole Grain Penne Organic 16 OZ BOX,,Food For Life Ezekiel 4:9 Pasta Sprouted Whole Grain Penne Organic 16 OZ BOX,Food For Life Ezekiel 4:9 Pasta Sprouted Whole Grain Penne Organic 16 OZ BOX,Food For Life Ezekiel 4:9 Pasta Sprouted Whole Grain Penne Organic 16 OZ BOX,1,1,1,FALSE,NMIRIFuzzy,29:46.5
2115,2190881242,Fstg Orig Swt Pot Ktl,,FOOD SHOULD TASTE GOOD POTATO CRISP ORIGINAL SEA SALT 25% REDUCED FAT BAG 4.5 OZ ,Fstg Orig Swt Pot Ktl,Fstg Orig Swt Pot Ktl,0,0,1,FALSE,FirstIRIMtch,29:46.5
2116,2190848528,Food Should Taste Good Pita Puffs Chive 4 OZ BAG,,FOOD SHOULD TASTE GOOD PITA SNACK CHIVE BAG 4 OZ ,Food Should Taste Good Pita Puffs Chive 4 OZ BAG,Food Should Taste Good Pita Puffs Chive 4 OZ BAG,0,0,1,FALSE,FirstIRIMtch,29:46.5
2122,2190881266,Fstg Multigr Tor Chip,,FSTG MLTGRN TORTILLA CHIP 11 OZ,Fstg Multigr Tor Chip,Fstg Multigr Tor Chip,0,0,1,FALSE,FirstIRIMtch,29:46.5
2126,85277200106,Food Should Taste Good Tortilla Chips Olive All Natural 5.5 OZ BAG,,FOOD SHOULD TASTE GOOD TORTILLA CHIP OLIVE LOW SODIUM BAG 5.5 OZ - 0852772001061,Food Should Taste Good Tortilla Chips Olive All Natural 5.5 OZ BAG,Food Should Taste Good Tortilla Chips Olive All Natural 5.5 OZ BAG,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
2135,2200016880,Freedent Gum Spearmint - 8 pk 40 CT PKG,,WRGLY FRDENT SPRMINT 8CT 40 CT,Freedent Gum Spearmint - 8 pk 40 CT PKG,Freedent Gum Spearmint - 8 pk 40 CT PKG,0,0,1,FALSE,FirstIRIMtch,29:46.5
2138,4900003105,Fresca 12 Pk__Fr,,FRESCA 12PK 12/12 FO,Fresca 12 Pk__Fr,Fresca 12 Pk__Fr,0,0,1,FALSE,FirstIRIMtch,29:46.5
2139,4900004336,Fresca Peach Citrus,,FRESCA PEACH 12PK 12/12 FO,Fresca Peach Citrus,Fresca Peach Citrus,0,0,1,FALSE,FirstIRIMtch,29:46.5
2141,2840005064,Frito-Lay Baked & Popped Mix Variety Pack - 20 pk 16 OZ PKG,,FRITO LAY ASTSS SALTED SNACKS ASSORTED INDIVID WRAP IN BAG 17.375 OZ - 0028400050641,"Frito-Lay Smart Mix (4-1 Oz, 16-0.875 Oz) 18 Ounce 20 Count Bag Pack","Frito-Lay Smart Mix (4-1 Oz, 16-0.875 Oz) 18 Ounce 20 Count Bag Pack",0,0,1,FALSE,FirstIRIMtch,29:46.5
1174,89470001006,Chob Grk 0 Peach,,CHBN PEACH GREEK YOGURT 5.3 OZ,Chob Grk 0 Peach,Chob Grk 0 Peach,0,0,1,FALSE,FirstIRIMtch,29:46.5
1175,81829001202,Chobani Greek Fruit on the Bottom Yogurt Pear 0% Non Fat Natural 5.3 OZ CUP,,CHOBANI PEAR YOGURT RFG 1 CT 5.3 OZ ,Chobani Greek Fruit on the Bottom Yogurt Pear 0% Non Fat Natural 5.3 OZ CUP,Chobani Greek Fruit on the Bottom Yogurt Pear 0% Non Fat Natural 5.3 OZ CUP,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
1179,89470001012,Chob Grk 0 Raspberry,,CHBN RASPBERRY GREEK YGRT 5.3 OZ,Chob Grk 0 Raspberry,Chob Grk 0 Raspberry,0,0,1,FALSE,FirstIRIMtch,29:46.5
1181,89470001004,Chob Grk 0 Strawbrry,,CHBN FOB STRWBRY GRK YGRT 5.3 OZ,Chob Grk 0 Strawbrry,Chob Grk 0 Strawbrry,0,0,1,FALSE,FirstIRIMtch,29:46.5
1192,89470001001,Chob Grk 0 Plain,,CHBN NF PLAIN YOGURT 5.3 OZ,Chob Grk 0 Plain,Chob Grk 0 Plain,0,0,1,FALSE,FirstIRIMtch,29:46.5
2101,1630016564,Fla Nat Ornge Juice,,FLNAT NFC ORANGE JUICE 52 FO,Fla Nat Ornge Juice,Fla Nat Ornge Juice,0,0,1,FALSE,FirstIRIMtch,29:46.5
2104,1630016587,Florida's Natural Premium Ruby Red Grapefruit Juice with Calcium 59 OZ CTN,,FLORIDAS NATURAL RUBY RED GRAPEFRUIT JUICE NT FRM CNCNTRT PSTRZ CARTON 1 CT 59 OZ ,Florida's Natural Premium Ruby Red Grapefruit Juice with Calcium 59 OZ CTN,Florida's Natural Premium Ruby Red Grapefruit Juice with Calcium 59 OZ CTN,0,0,1,FALSE,FirstIRIMtch,29:46.5
2108,7347200256,F4L Ezkl Gldn Flax Ce,,FDFL EZKL 4-9 FLAX CEREAL 16 OZ,F4L Ezkl Gldn Flax Ce,F4L Ezkl Gldn Flax Ce,0,0,1,FALSE,FirstIRIMtch,29:46.5
2114,2190881241,Fstg Barbeque Ktl,,FOOD SHOULD TASTE GOOD POTATO CRISP BARBECUE LOW SODIUM 25% REDUCED FAT BAG 4.5 OZ ,Fstg Barbeque Ktl,Fstg Barbeque Ktl,0,0,1,FALSE,FirstIRIMtch,29:46.5
2119,85277200178,Food Should Taste Good Tortilla Chips Cheddar All Natural 5.5 OZ BAG,,FOOD SHOULD TASTE GOOD TORTILLA CHIP CHEDDAR LOW SODIUM BAG 5.5 OZ - 0852772001781,Food Should Taste Good Tortilla Chips Cheddar All Natural 5.5 OZ BAG,Food Should Taste Good Tortilla Chips Cheddar All Natural 5.5 OZ BAG,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
2121,2190881224,Food Should Taste Good Tortilla Chips Multigrain All Natural - 6 pk 6 OZ PKG,,FOOD SHOULD TASTE GOOD TORTILLA CHIP MULTI GRAIN LOW SODIUM BAG IN BOX 6 OZ ,Food Should Taste Good Tortilla Chips Multigrain All Natural - 6 pk 6 OZ PKG,Food Should Taste Good Tortilla Chips Multigrain All Natural - 6 pk 6 OZ PKG,0,0,1,FALSE,FirstIRIMtch,29:46.5
2130,85277200125,Food Should Taste Good Tortilla Chips Sweet Potato All Natural 5.5 OZ BAG,,FOOD SHOULD TASTE GOOD TORTILLA CHIP SWEET POTATO LOW SODIUM BAG 5.5 OZ - 0852772001251,Food Should Taste Good Tortilla Chips Sweet Potato All Natural 5.5 OZ BAG,Food Should Taste Good Tortilla Chips Sweet Potato All Natural 5.5 OZ BAG,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
2132,7021624101,Fox Vanilla Syrup,,Fox Vanilla Syrup,Fox Vanilla Syrup,Fox Vanilla Syrup,1,1,0,FALSE,Admin1016,29:46.5
2133,4137621026,Frankford Gummy Body Parts Candy - 65 ct 17.2 OZ BAG,,FRNKFD GMMY BDY PRTS SUB 17.2 OZ,Frankford Gummy Body Parts Candy - 65 ct 17.2 OZ BAG,Frankford Gummy Body Parts Candy - 65 ct 17.2 OZ BAG,0,0,1,FALSE,FirstIRIMtch,29:46.5
2144,2840021075,Frito-Lay Baked! & Popped Mix Variety Pack - 30 pk 37.2 OZ PKG,,ALL FRITO LAY PRODUCTS ASTSS SALTED SNACKS ASSORTED BAG IN BOX 37.25 OZ ,"Frito Lay Baked & Popped Mix (30: 4-2 oz, 6-1.5 oz, 14-1.125 oz, 6- 0.75 oz) 37.25 Ounce 30 Bags Pack. ","Frito Lay Baked & Popped Mix (30: 4-2 oz, 6-1.5 oz, 14-1.125 oz, 6- 0.75 oz) 37.25 Ounce 30 Bags Pack. ",0,0,1,FALSE,FirstIRIMtch,29:46.5
2145,2840007848,FRITO LAY MIXED NUTS DELUXE,,FRITO LAY DELUXE MIXED NUT SNACK NUT WHOLE 2.75 OZ ,Frito Lay Deluxe Mixed Nuts 2.75 Ounce Plastic Bag,Frito Lay Deluxe Mixed Nuts 2.75 Ounce Plastic Bag,0,0,1,FALSE,FirstIRIMtch,29:46.5
2147,2840023824,Frito Lay Drt Cht Mx 20Ct (19.63 Oz),To Go,DORITO & CHEETO MIX 18CT 17.62 OZ,"Doritos & Cheetos Mix Variety Pack (3-0.875 Oz, 17-1 Oz) 19.625 Ounce 20 Count Plastic Bag","Doritos & Cheetos Mix Variety Pack (3-0.875 Oz, 17-1 Oz) 19.625 Ounce 20 Count Plastic Bag",0,0,1,FALSE,FirstIRIMtch,29:46.5
2150,2840002925,Mnch Chd Chs Snd Crk 8Ct (11.04 Oz),To Go,MNCH CHD CHS SND CRK 8CT 11.04 OZ,Munchies Cheddar Cheese Sandwich Crackers (8 - 1.38 Oz) 11.04 Ounce 8Pk Plastic Bag,Munchies Cheddar Cheese Sandwich Crackers (8 - 1.38 Ounce) 11.04 Ounce 8 Pack Plastic Bag,0,0,1,FALSE,FirstIRIMtch,29:46.5
67,7800005210,A & W Root Beer - 24 pk 12 OZ CAN,,A&W ROOT BEER 24PK 24/12 FO,A & W Root Beer - 24 pk 12 OZ CAN,A & W Root Beer - 24 pk 12 OZ CAN,0,0,1,FALSE,FirstIRIMtch,29:46.5
74,7800005316,Aw Root Beer Dt Cool,,A&W DIET ROOT BEER 12PK 12/12 FO,Aw Root Beer Dt Cool,Aw Root Beer Dt Cool,0,0,1,FALSE,FirstIRIMtch,29:46.5
75,7800005310,A & W Root Beer Diet - 24 pk 12 OZ CAN,,A & W DIET ROOT BEER 24PK 24/12 FO,A & W Root Beer Diet - 24 pk 12 OZ CAN,A & W Root Beer Diet - 24 pk 12 OZ CAN,0,0,1,FALSE,FirstIRIMtch,29:46.5
76,7800005342,Aw Diet Root Beer,,A&W DIET ROOT BEER 6PK 6/16.9 FO,Aw Diet Root Beer,Aw Diet Root Beer,0,0,1,FALSE,FirstIRIMtch,29:46.5
81,7800001511,Aw Root Beer 10,,A&W TEN ROOT BEER 2 LT,Aw Root Beer 10,Aw Root Beer 10,0,0,1,FALSE,FirstIRIMtch,29:46.5
83,7169802113,Adirondack Lemon Lime Seltzer 2 LTR BTL,,ADIRONDACK LEMON LIME SELTZER WATER PLASTIC BOTTLE 1 CT 67.6 OZ ,Adirondack Lemon Lime Seltzer 2 LTR BTL,Adirondack Lemon Lime Seltzer 2 LTR BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
86,3498621010,Affy Tapple Homemade Caramel Corn 5.5 OZ BAG,,AFFY TAPPLE RTE POPCORN CARAMEL BAG 5.5 OZ ,Affy Tapple Homemade Caramel Corn 5.5 OZ BAG,Affy Tapple Homemade Caramel Corn 5.5 OZ BAG,0,0,1,FALSE,FirstIRIMtch,29:46.5
89,7339000459,Airheads Orig Bag,,AIRHEAD MINI BAR 12 OZ,Airheads Orig Bag,Airheads Orig Bag,0,0,1,FALSE,FirstIRIMtch,29:46.5
90,1160000001,Alaga Syrup The Original Cane Flavor 16 OZ BTL,,ALAGA ORIG CANE FLV SYRUP 16 FO,Alaga Syrup The Original Cane Flavor 16 OZ BTL,Alaga Syrup The Original Cane Flavor 16 OZ BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
99,7107201241,Alessi Pignoli Pine Nuts 1.75 OZ JAR,,VIGO RED BEANS AND RICE 8 OZ,Alessi Pignoli Pine Nuts 1.75 OZ JAR,Alessi Pignoli Pine Nuts 1.75 OZ JAR,0,1,1,FALSE,EightDgtV2IRIMtch,29:46.5
2136,4900005028,Fresca Citrus,,FRESCA 2 LT,Fresca Citrus,Fresca Citrus,0,0,1,FALSE,FirstIRIMtch,29:46.5
2142,2840008718,Frito-Lay Baked & Popped Mix Variety Pack - 20 pk 16 OZ PKG,,ALL FRITO LAY PRODUCTS ASTSS SALTED SNACKS ASSORTED BAG IN BAG 18 OZ ,"Frito-Lay Smart Mix (4-1 Oz, 16-0.875 Oz) 18 Ounce 20 Count Bag Pack","Frito-Lay Smart Mix (4-1 Oz, 16-0.875 Oz) 18 Ounce 20 Count Bag Pack",0,0,1,FALSE,FirstIRIMtch,29:46.5
2153,2840015474,Mnch Cheese Fix Snack Mix (15.5 Oz),Mainstream,MNCH CHEESE FIX SNACK MIX 15.5 OZ,Munchies Cheese Fix Party Size Snack Mix 15.5 Ounce Bag,Munchies Cheese Fix Party Size Snack Mix 15.5 Ounce Plastic Bag,0,0,1,FALSE,FirstIRIMtch,29:46.5
2154,2840008406,MUNCHIES TOTALLY RANCH,SALTY SNACKS,MNCH TTLY RANCH SNACK MIX 8 OZ,Munchies Totally Ranch Snack Mix 8 Ounce Plastic Bag,Munchies Totally Ranch Snack Mix 8 Ounce Plastic Bag,0,1,1,FALSE,FirstIRIMtch,29:46.5
