57,'7800000075','7800000075','Pepsi Cola 10 Fluid Ounce Glass Bottle','DT 7UP 2LTRPLSNGL (8)','','','Beverages','7 Up','PBC','Allied',1,0
59,'7800001510','7800001510','Seven Up 10','2L PL 7UP TEN 1/8S','','','Beverages','7 Up','PBC','Allied',0,0
66,'7800005216','7800005216','Aw Root Beer Fridge','A&W RT BR 12OZCN12PK3X4(2)','','','Beverages','A&W Root Beer','PBC','Allied',0,0
63,'7800005512','7800005512','Aw Diet Cream','DT A&WCRM 12FLOZCN12FM(2X6)','','','Beverages','A&W Root Beer','PBC','Allied',0,0
69,'7800005242','7800005242','Aw Rootbeer 16.9Z','16.9OZ PL AW RT BR 6/4S','','','Beverages','A&W Root Beer','PBC','Allied',0,0
70,'7800005240','7800005240','Aw Rootbeer','A&W RT BR 20OZPLSGL(24)','','','Beverages','A&W Root Beer','PBC','Allied',0,0
72,'7800005246','7800005246','Aw Rootbeer 2Ltr','A&W RT BR 2LTRPLSNGL (8)','','','Beverages','A&W Root Beer','PBC','Allied',0,0
77,'7800005340','7800005340','A & W Root Beer Diet - 6 pk 20 OZ BTL','DT A&WRTB 20OZPLSGL(24)','','','Beverages','A&W Root Beer','PBC','Allied',0,0
79,'7800005346','7800005346','Aw Dt Rootbeer 2Ltr','DT A&WRTB 2 LTR PL BOTT','','','Beverages','A&W Root Beer','PBC','Allied',0,0
80,'7800001084','7800001084','Aw Root Beer_10','12OZ CN A&W TEN 12/2FM','','','Beverages','A&W Root Beer','PBC','Allied',0,0
50,'7800000831','7800000831','Diet Cherry 7-Up 2Ltr','2L PL DIET 7UP CHE 1/8S','','','Beverages','7 Up','PBC','Allied',0,0
55,'7800001223','7800001223','Seven Up Lem Lime Dt','DT 7UP 16.9OZPL6PK(4)','','','Beverages','7 Up','PBC','Allied',0,0
60,'7800005416','7800005416','Aw Cream','A&W CRM 12OZCN12PK3X4(2)','','','Beverages','A&W Root Beer','PBC','Allied',0,0
64,'7800005546','7800005546','Aw Dt Cream Soda','Aw Dt Cream Soda','','','Beverages','A&W Root Beer','PBC','Allied',0,0
78,'7800000687','7800000687','A & W Root Beer Diet - 6 pk 8 OZ CAN','A & W Root Beer Diet - 6 pk 8 OZ CAN','','','Beverages','A&W Root Beer','PBC','Allied',0,0
2263,'5200010240','52000102406','Gatorade Tropical Cooler (32 Fo)','Gatorade Thirst Quencher Tropical Cooler 32 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2264,'5200032434','52000324341','Gatorade G Series 02 Perform Original Rain Strawberry Kiwi Thirst Quencher 32 OZ BTL','Gatorade Frost Rain Strawberry Kiwi Thirst Quencher 32 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
1354,'7800001309','7800001309','CRUSH ORANGE 24PK 24/12 FO','12OZ CN CRSH ORG 24/1CB CLB','','','Beverages','Crush','PBC','Allied',1,1
2262,'5200013152','52000131529','Gatorade G Series 02 Perform G2 Tropical Blend Thirst Quencher Low Cal 32 OZ BTL','Gatorade G2 Tropical Blend Thirst Quencher 32 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
1357,'7800001336','7800001336','CRUSH ORANGE 2 LT','CRSH ORNG 2LTRPLSNGL (8)','','','Beverages','Crush','PBC','Allied',1,1
1358,'7800001328','7800001328','CRUSH ORANGE 20 FO','CRSH ORNG 20OZPLSGL(24)','','','Beverages','Crush','PBC','Allied',1,1
1359,'4171019288','4171019288','Crush Orange Soda Caffeine Free Diet 2 LTR BTL','2L PL DT CRSH ORG 1/8S DEP OLD','','','Beverages','Crush','PBC','Allied',1,1
2265,'5200013285','52000132854','Gatorade Citrus Coolr 8Pk (8/20 Fo)','Gatorade Thirst Quencher Citrus Cooler (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
67,'7800005210','7800005210','A & W Root Beer - 24 pk 12 OZ CAN','A&W RT BR 12FLOZ CN 24PK','','','Beverages','A&W Root Beer','PBC','Allied',1,0
74,'7800005316','7800005316','Aw Root Beer Dt Cool','DT A&WRTB 12OZCN12PK3X4(2)','','','Beverages','A&W Root Beer','PBC','Allied',0,0
75,'7800005310','7800005310','A & W Root Beer Diet - 24 pk 12 OZ CAN','A & W Root Beer Diet - 24 pk 12 OZ CAN','','','Beverages','A&W Root Beer','PBC','Allied',0,0
76,'7800005342','7800005342','Aw Diet Root Beer','16.9OZ PL DT AW RT BR 6/4S','','','Beverages','A&W Root Beer','PBC','Allied',0,0
81,'7800001511','7800001511','Aw Root Beer 10','2L PL 7UP TEN 1/8S','','','Beverages','A&W Root Beer','PBC','Allied',0,0
1351,'7800001356','7800001356','CRUSH GRAPE 2 LT','CRSH GRP 2LTRPLSNGL (8)','','','Beverages','Crush','PBC','Allied',1,1
73,'7800005306','7800005306','A & W Root Beer Diet - 12 pk 12 OZ CAN','A & W Root Beer Diet - 12 pk 12 OZ CAN','','','Beverages','A&W Root Beer','PBC','Allied',0,0
1355,'7800001325','7800001325','CRUSH ORANGE 6PK 6/16.9 FO','CRSH ORNG 16.9OZPL6PK(4)','','','Beverages','Crush','PBC','Allied',1,1
1356,'4171011288','4171011288','Crush Orange Soda Caffeine Free 2 LTR BTL','2L PL CRSH ORG FSV OLD','','','Beverages','Crush','PBC','Allied',1,1
1360,'7800001397','7800001397','CRUSH DIET ORANGE 2 LT','DTCRSHORN 2LTRPLSNGL (8)','','','Beverages','Crush','PBC','Allied',1,1
1361,'4171019350','4171019350','Crush Orange Soda Diet Caffeine Free - 12 pk 12 OZ CAN','Crush Orange Soda Diet Caffeine Free - 12 pk 12 OZ CAN','','','Beverages','Crush','PBC','Allied',1,1
2271,'5200032673','52000326734','Gatorade Frce Grape (32 Fo)','Gatorade Fierce Grape Thirst Quencher 32 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2272,'5200010310','52000103106','Gator Glacr Chry 6Pk','Gatorade Thirst Quencher Frost Glacier Cherry (6 - 12 Fl Oz) 72 Fluid Ounce 6 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2273,'5200010245','52000102451','Gatorade Glcr Cherry 8Pk (8/20 Fo)','Gatorade Frost Glacier Cherry Thirst Quencher (8-20 Fluid Ounce) 160 Fluid Ounces 8 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2274,'5200033652','52000336528','Gatorade G Series Frost Glacier Freeze Instant Powder Mix 18.4 Oz Can','Gatorade Instant Powder Mix Frost Glacier Freeze 18.3 OZ','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2276,'5200033582','52000335828','GATORADE FROST FREEZE','Gatorade Frost Glacier Freeze Thirst Quencher 64 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2277,'5200020808','52000208085','Gatorade Glcr Freeze 8Pk (8/20 Fo)','Gatorade Frost Glacier Freeze Thirst Quencher  (8-20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
1362,'7800001389','7800001389','CRUSH DIET ORANGE 12PK 12/12 FO','DTCRSHORN 12OZCN12FM2X6(2)','','','Beverages','Crush','PBC','Allied',1,1
2267,'5200032555','52000325553','Gatorade Cool Blue (32 Fo)','Gatorade Thirst Quencher Cool Blue 32 Fluid Ounce Bottle ','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2268,'5200010412','52000104127','Gatorade Blue Cherry 8Pk (8/20 Fo Cr)','Gatorade Thirst Quencher Fierce Blue Cherry (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2269,'5200020811','52000208115','Gator Fierce Punc 8Pk','Gatorade Fierce Fruit Punch+Berry Thirst Quencher (8-20 Fluid Ounce) 160 Fluid Ounce Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2270,'5200020842','52000208429','Gatorade G Series Fierce Grape Thirst Quencher - 8 Pk 20 Oz Btl','Gatorade Fierce Grape Thirst Quencher (8 - 20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2279,'5200020809','52000208092','Gatorade G Series Frost Riptide Rush Thirst Quencher - 8 Pk 20 Oz Btl','Gatorade Frost Riptide Rush Thirst Quencher (8 - 20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2275,'5200032016','52000320169','Gatorade Glacier Freeze (32 Fo)','Gatorade Frost Crisp & Cool Glacier Freeze Thirst Quencher 32 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2278,'5200032212','52000322125','Gatorade G Series Frost Orange Strawberry Thirst Quencher 32 Oz Btl','Gatorade Frost Orange Strawberry Thirst Quencher 32 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2280,'5200032012','52000320121','Gatorade Frst Rptde Rsh (32 Fo)','Gatorade Frost Riptide Rush Thirst Quencher 32 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2281,'5200032213','52000322132','Gator Frost Trop Mngo','Gatorade Frost Tropical Mango Thirst Quencher 32 Fluid Ounce Bottle ','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2283,'5200020806','52000208061','Gatorade Fruit Punch 8Pk (8/20 Fo)','Gatorade Fruit Punch Thirst Quencher (8 - 20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2282,'5200012936','52000129366','Gator All Star Frt 6P','Gatorade Thirst Quencher Fruit Punch (6 - 12 Fluid Ounce) 72 Fluid Ounce 6 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2266,'5200020844','52000208443','Gatorade Cool Blue 8Pk (8/20 Fo)','Gatorade Thirst Quencher Cool Blue Raspberry (8 - 20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
127,'1200001756','12000017568','AMP Energy Drink - 4 pk 16 OZ CAN','Amp Energy Original Citrus Flavored Energy Drink (4 - 16 Fl Oz) 64 Fluid Ounce Cans','','','Beverages','AMP','PBC','Corporate',1,1
128,'1200001643','12000016431','Amp Energy (16 Fo)','Amp Energy Original Citrus Flavored Energy Drink 16 Fluid Ounce Can','','','Beverages','AMP','PBC','Corporate',1,1
2284,'5200033875','52000338751','Gatorade Fruit Punch (32 Fo)','Gatorade Thirst Quencher Fruit Punch 32 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2285,'5200033830','52000338300','Gatorade Fruit Punch (64 Fo)','Gatorade Thirst Quencher Fruit Punch 64 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2287,'5200012174','52000121742','Gator All Str Pnch 6P','Gatorade Thirst Quencher Ice Punch (6 - 12 Fl Oz) 72 Fluid Ounce 6 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2290,'5200020805','52000208054','Gatorade Lemon Lime 8Pk (8/20 Fo)','Gatorade Lemon Lime Thirst Quencher (8-20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2292,'5200033877','52000338775','Gatorade Lemon Lime (32 Fo)','Gatorade Lemon-Lime Thirst Quencher 32 Fluid Ounce Bottle ','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2293,'5200033832','52000338324','Gatorade Lemon Lime (64 Fo)','Gatorade Lemon Lime 64 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2291,'5200033776','52000337761','Gator 1 Gal Lemlime','Gatorade Thirst Quencher Lemon Lime 128 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2300,'5200012125','52000121254','Gator All Star Bry 6P','Gatorade Thirst Quencher Berry (6 - 12 Fl Oz) 72 Fluid Ounce 6 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2301,'5200004003','52000040036','GATORADE BERRY PRIME','Gatorade Prime Sports Fuel Drink Berry 4 Fluid Ounce Plastic Bag','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2302,'5200013448','52000134483','Gatorade Prm Blue Chws (1 Oz)','Gatorade Prime Energy Chews Cool Blue 1 Ounce Sleeve','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2286,'5200012107','52000121070','Gatorade G Series Grape Thirst Quencher - 6 pk 12 OZ BTL','Gatorade Thirst Quencher Fierce Grape (6 - 12 Fl Oz) 72 Fluid Ounce 6 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2288,'5200003962','52000039627','GATORADE LEMON LIME PWDR 18.4 OZ','Gatorade Instant Powder Mix Lemon Lime 18.30Z','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2298,'5200033876','52000338768','Gatorade Orange (32 Fo)','Gatorade Thirst Quencher Orange 32 Fluid Ounce Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2303,'5200013446','52000134469','Gatorade Prm Fr Pnch Chws (1 Oz)','Gatorade Prime Energy Chews Fruit Punch 1 Ounce Sleeve','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2295,'5200012935','52000129359','Gator All Star Org 6P','Gatorade Thirst Quencher Orange (6 - 12 Fluid Ounce) 72 Fluid Ounce 6 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2289,'5200012934','52000129342','Gator All Star Ll 6P','Gatorade Thirst Quencher Lemon-Lime (6 - 12 Fl Oz) 72 Fluid Ounce 6 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2294,'5200032180','52000321807','Gatorade Perform Lemonade (32 Fo)','Gatorade Thirst Quencher Lemonade 32 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2296,'5200020807','52000208078','Gatorade Orange 8Pk (8/20 Fo)','Gatorade Thirst Quencher Orange (8 - 20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2305,'5200004004','52000040043','GATORADE FRUIT PUNCH PRIME','Gatorade Prime Sports Fuel Drink Fruit Punch 4 Fluid Ounce Plastic Bag','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2306,'5200032431','52000324310','Gatorade Frst Rain Berry (32 Fo)','Gatorade Frost Rain Berry Thirst Quencher 32 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2307,'5200050111','52000501117','Gatorade G Series Recover Mixed Berry Protein Recovery Beverage 16.9 OZ BTL','Gatorade Mixed Berry Protein Recovery Beverage 16.9 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2308,'5200010425','52000104257','Gatorade G Series Strawberry Lemonade Thirst Quencher - 8 Pk 20 Oz Btl','Gatorade Thirst Quencher Strawberry Lemonade (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2311,'5200020162','52000201628','Gatorade G Series Variety (Punch/Lemon-Lime/Orange) Thirst Quencher 12 Pk 20 Oz Btl','Gatorade Thirst Quencher Variety Pack (12 - 20 Fluid Ounce) 240 Fluid Ounce 12 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2312,'5200012324','52000123241','Gatorade Variety 18Pk (18/12 Fo)','Gatorade  Thirst Quencher Variety Pack (18 - 12 Fl Oz) 216 Fluid Ounce 18 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2316,'5200032198','52000321982','Gatorade G2 Fruit Punch (32 Fo)','Gatorade G2 Low Calories Fruit Punch Thirst Quencher 32 Fluid Ounce Bottle. ','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2319,'5200020021','52000200218','Gatorade G2 Glcr Frz 8Pk (8/20 Fo)','Gatorade Thirst Quencher Low Calorie Glacier Freeze (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2297,'5200003940','5200003940','Gatorade G Series Orange Thirst Quencher 32 OZ BTL','GA LQ CRE 32OZ 12CS ORANGE','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2299,'5200033831','52000338317','Gatorade Orange (64 Fo)','Gatorade Orange Thirst Quencher 64 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2314,'5200020972','52000209723','Gatorade G2 Series Blueberry Pomegranate Thirst Quencher Low Calorie 8 pk 20 OZ BTL','Gatorade G2 Low Calorie Blueberry Pomegranate  (8 - 16 Fluid Ounce) 128 Fluid Ounce 8 Pack Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2317,'5200064000','52000640007','Gatorade G2 Series Fruit Punch Thirst Quencher Low Calorie 64 OZ BTL','GATORADE  FRUIT PUNCH   64Z/8','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2320,'5200032015','52000320152','Gatorade G2 Glcr Freeze (32 Fo)','Gatorade G2 Glacier Freeze Thirst Quencher 32 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2304,'5200013447','52000134476','Gatorade G Series Prime Energy Chews Orange - 6 ct 1 OZ PKG','Gatorade Prime Energy Chews Orange 1 Ounce Sleeve','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2309,'5200013456','52000134568','Gator  Strwwtr 8Pk','Gatorade Thirst Quencher Strawberry Watermelon 20 Fluid Ounce 8 Pack Plastic Bottles ','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2324,'5200020968','52000209686','Gator G2 Lemlime 8Pk','Gatorade Thirst Quencher Low Calorie Lemon-Lime (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2326,'5200020872','52000208726','Gatorade G2 Orange 8Pk (8/20 Fo)','Gatorade Thirst Quencher Low Calorie Orange (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2315,'5200020870','52000208702','Gatorade G2 Frt Punch 8Pk (8/20 Fo)','Gatorade Thirst Quencher Low Calorie Fruit Punch (8 - 20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2318,'5200012006','52000120066','Gator G2 Glcr 6P','Gatorade G2 Thirst Quencher Low Calorie Glacier Freeze (6 - 12 Fl Oz) 72 Fluid Ounce 6 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2322,'5200020871','52000208719','Gatorade G2 Grape 8Pk (8/20 Fo)','Gatorade G2 Low Calorie Grape Thirst Quencher (8 - 20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2333,'5200010389','52000103892','Gatorade Rcvr Cky Crm Shk (11.16 Fo)','Gatorade Recover Cookie Cream Protein Shake 11.16Oz Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2321,'5200012161','52000121612','Gatorade G2 Series Grape Thirst Quencher Low Calorie - 6 Pk 12 Oz Btl','Gatorade G2 Low Calorie Grape Thirst Quencher (6 - 12 Fl Oz) 72 Fluid Ounce 6 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
224,'1200001743','12000017438','Aquafina Splash Grape','Aquafina Flavorsplash Go Grape Water (6-16.9 Fl Oz) 101.4 Fluid Ounce Plastic Bottles','','','Beverages','Aquafina','PBC','Corporate',1,1
2327,'5200020407','52000204070','Gatorade G2 Series Orange Thirst Quencher Low Calorie 20 OZ BTL','Gatorade G2 Orange Thirst Quencher  20 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2330,'5200013329','52000133295','Gatorade G2 Series Variety (Punch/Glacier/Grape) Thirst Quencher 12 pk 20 OZ BTL','Gatorade G2 Low Calorie Variety (12 - 20 Fluid Ounce) 240 Fluid Ounce 12 Pack Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2331,'5200013124','52000131246','Gatorade G2 Variety','Gatorade G2 Low Calorie FrtPnch/GlcrFrz/Grpe Variety Pack (18 - 12 Fl Oz) 216 Fluid Ounce 18 Pack Plastic Bottles','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2336,'5200010406','52000104066','Gatorade Blue Cherry (32 Fo)','Gatorade Fierce Blue Cherry Thirst Quencher 32 Fluid Ounce Bottle. ','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2337,'5200010296','52000102963','Gator Straw Lem Qt','Gatorade Strawberry Lemonade Thirst Quncher 32 Fluid Ounce Bottle. ','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2329,'5200013455','52000134551','Gator 02 Rsplmn 8Pk','Gatorade G2 Raspberry Lemonade (8 - 20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2332,'5200010109','52000101096','Gatorade Rcvr Choc Shake (11.16 Fo)','Gatorade Recover Chocolate Protein Shake 11.16Oz Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2334,'5200010388','52000103885','Gatorade G Series Peanut Butter Chocolate Recover Protein Shake 11.1 Oz Btl','Gatorade Recover Protein Shake Peanut Butter Chocolate 11.16 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
2335,'5200010110','52000101102','Gatorade Rcvr Vnlla Shake (11.16 Fo)','Gatorade Recover Protein Shake Vanilla 11.16 Fluid Ounce Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
225,'1200001206','12000012068','Aqua Flav Raspberry','Aquafina Flavorsplash Really Raspberry(6-16.9 Fl Oz) 101.4 Fluid Ounces 6 Pack Plastic Bottles','','','Beverages','Aquafina','PBC','Corporate',1,1
2310,'5200013331','52000133318','Gatorade G Series Variety (Cool Blue/Riptide/Glacier) Thirst Quencher 12Pk 20 Oz Btl','Gatorade Thirst Quencher Variety (12 - 20 Fluid Ounce) 240 Fluid Ounce 12 Pack Plastic Bottle','','','Beverages','Gatorade','Gatorade','Corporate',1,1
