2323,"5200032199","00052000321999","Gatorade G2 Grape (32 Fo)","Gatorade G2 Low Calorie Grape Thirst Quencher 32 Fluid Ounce Plastic Bottle","","","Beverages","Gatorade","Gatorade","Corporate",True,True
2325,"5200032251","00052000322514","Gatorade G2 Lemon Lime (32 Fo)","Gatorade G2 Low Calories Lemon-Lime Thirst Quencher 32 Fluid Ounce Plastic Bottle.","","","Beverages","Gatorade","Gatorade","Corporate",True,True
1352,"4171011351","0004171011351","CRUSH ORANGE 12PK 12/12 FO","12OZ CN CRSH ORG/GRP/STW 12/3FM OLD","","","Beverages","Crush","PBC","Allied",True,True
1353,"7800001305","0007800001305","CRUSH ORANGE 12PK 12/12 FO","CRSH ORNG 12OZCN12FM2X6(2)","","","Beverages","Crush","PBC","Allied",True,True
1354,"7800001309","0007800001309","CRUSH ORANGE 24PK 24/12 FO","12OZ CN CRSH ORG 24/1CB CLB","","","Beverages","Crush","PBC","Allied",True,True
1357,"7800001336","0007800001336","CRUSH ORANGE 2 LT","CRSH ORNG 2LTRPLSNGL (8)","","","Beverages","Crush","PBC","Allied",True,True
1358,"7800001328","0007800001328","CRUSH ORANGE 20 FO","CRSH ORNG 20OZPLSGL(24)","","","Beverages","Crush","PBC","Allied",True,True
2317,"5200064000","00052000640007","Gatorade G2 Series Fruit Punch Thirst Quencher Low Calorie 64 OZ BTL","GATORADE  FRUIT PUNCH   64Z/8","","","Beverages","Gatorade","Gatorade","Corporate",True,True
2320,"5200032015","00052000320152","Gatorade G2 Glcr Freeze (32 Fo)","Gatorade G2 Glacier Freeze Thirst Quencher 32 Fluid Ounce Plastic Bottle","","","Beverages","Gatorade","Gatorade","Corporate",True,True
2324,"5200020968","00052000209686","Gator G2 Lemlime 8Pk","Gatorade Thirst Quencher Low Calorie Lemon-Lime (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles","","","Beverages","Gatorade","Gatorade","Corporate",True,True
